SEGMENT,DISTANCE,ANGLE
MP,0.0114697436633550,1.415472073631
BH,0.0123096210664796,1.415472073631
AG,0.0127729881861532,1.415472073636
TG,0.0864506638060196,1.415472073636
AT,0.0909125841477556,1.415472073636
RO,0.0120968936330623,1.415472073636
SO,0.0500952797272679,1.415472073636
RS,0.0449694970804643,1.415472073636
MP,0.0114064935522389,1.415472073636
BH,0.0126484439290717,1.415472073636
AG,0.0128973366070235,1.415472073623
TG,0.0663976685780217,1.415472073623
AT,0.0645887546251597,1.415472073623
RO,0.0116284605015293,1.415472073623
SO,0.0441575284905089,1.415472073623
RS,0.0415469662220585,1.415472073623
MP,0.0114700776559522,1.415472073623
BH,0.0121034617472247,1.415472073623
AG,0.0132071058484106,1.415472073629
TG,0.123492687250800,1.415472073629
AT,0.126938506131762,1.415472073629
RO,0.0120317237157570,1.415472073629
SO,0.0689632045923521,1.415472073629
RS,0.0675187382067201,1.415472073629
MP,0.0115504656095377,1.415472073629
BH,0.0131069151359224,1.415472073629
AG,0.0129865847765351,1.415472073634
TG,0.0966749515399915,1.415472073634
AT,0.105228803996725,1.415472073634
RO,0.0117763847495624,1.415472073634
SO,0.0571273440992151,1.415472073634
RS,0.0618754205715582,1.415472073634
MP,0.0114404572792470,1.415472073634
BH,0.0121917006172702,1.415472073634
AG,0.0127893736898454,1.41547207361
TG,0.0249138617086301,1.41547207361
AT,0.0261176738770271,1.41547207361
RO,0.0115400690259472,1.41547207361
SO,0.0132637488184415,1.41547207361
RS,0.0125496231312943,1.41547207361
MP,0.0115398174673240,1.41547207361
BH,0.0128069964532654,1.41547207361
AG,0.0124328361058845,1.41547207368
TG,0.0376551077084689,1.41547207368
AT,0.0353671483124549,1.41547207368
RO,0.0115744221626782,1.41547207368
SO,0.0204470341413719,1.41547207368
RS,0.0138366207877885,1.41547207368
MP,0.0115891438801331,1.41547207368
BH,0.0126227780281908,1.41547207368
AG,0.0132498783258724,1.41547207372
TG,0.165698202266184,1.41547207372
AT,0.169842533883884,1.41547207372
RO,0.0123037222277883,1.41547207372
SO,0.0912261442806796,1.41547207372
RS,0.0917963207520814,1.41547207372
MP,0.0114909031024342,1.41547207372
BH,0.0124954864265413,1.41547207372
AG,0.0129712599520119,1.41547207379
TG,0.0787439174798263,1.41547207379
AT,0.0724303006461634,1.41547207379
RO,0.0117061155528651,1.41547207379
SO,0.0449663804179953,1.41547207379
RS,0.0382888192712792,1.41547207379
MP,0.0114400506684176,1.41547207379
BH,0.0129641409570342,1.41547207379
AG,0.0133756479709105,1.41547207362
TG,0.0709312436775656,1.41547207362
AT,0.0799110702908159,1.41547207362
RO,0.0116320527334948,1.41547207362
SO,0.0429662598334810,1.41547207362
RS,0.0540614116400677,1.41547207362
MP,0.0114940680161739,1.41547207362
BH,0.0122275063192592,1.41547207362
AG,0.0125109830731405,1.41547207366
TG,0.0667481850132643,1.41547207366
AT,0.0745187959787605,1.41547207366
RO,0.0125749530316631,1.41547207366
SO,0.0411914220029600,1.41547207366
RS,0.0436123158861890,1.41547207366
MP,0.0115834674530131,1.41547207366
BH,0.0123660177091821,1.41547207366
AG,0.0128164214964417,1.41547207375
TG,0.0630121999413417,1.41547207375
AT,0.0706026370081969,1.41547207375
RO,0.0121744334273101,1.41547207375
SO,0.0440835598464751,1.41547207375
RS,0.0450922428170860,1.41547207375
MP,0.0115357699388191,1.41547207375
BH,0.0123533098863244,1.41547207375
AG,0.0120458887092737,1.4154720731
TG,0.109656494947448,1.4154720731
AT,0.106296791384040,1.4154720731
RO,0.0116749766022255,1.4154720731
SO,0.0753057291669087,1.4154720731
RS,0.0666395568381867,1.4154720731
MP,0.0114511708855491,1.4154720731
BH,0.0128278191450782,1.4154720731
AG,0.0128243344686939,1.4154720736
TG,0.0877693781631553,1.4154720736
AT,0.0909000965647391,1.4154720736
RO,0.0122272839780742,1.4154720736
SO,0.0372335097538757,1.4154720736
RS,0.0395822938810388,1.4154720736
MP,0.0115086454880999,1.4154720736
BH,0.0129708310551968,1.4154720736
AG,0.0126213554456119,1.4154720742
TG,0.0730854593001843,1.4154720742
AT,0.0803321875414836,1.4154720742
RO,0.0115180787558014,1.4154720742
SO,0.0518823643812913,1.4154720742
RS,0.0525002264847188,1.4154720742
MP,0.0115747124668631,1.4154720742
BH,0.0123047214239398,1.4154720742
AG,0.0129089079788500,1.4154720748
TG,0.0844778840381832,1.4154720748
AT,0.0739100174489856,1.4154720748
RO,0.0116906958413108,1.4154720748
SO,0.0473697185023667,1.4154720748
RS,0.0437835251153148,1.4154720748
MP,0.0116928543241401,1.4154720748
BH,0.0131860019621005,1.4154720748
AG,0.0123615725153276,1.4154720732
TG,0.0512876905197842,1.4154720732
AT,0.0461077228581312,1.4154720732
RO,0.0122784424426558,1.4154720732
SO,0.0151008474229294,1.4154720732
RS,0.0101414387735485,1.4154720732
MP,0.0115092763768247,1.4154720732
BH,0.0128546349050187,1.4154720732
AG,0.0123639971774932,1.4154720741
TG,0.0506066192129029,1.4154720741
AT,0.0474591955160022,1.4154720741
RO,0.0120084994748391,1.4154720741
SO,0.0339491816934020,1.4154720741
RS,0.0401105897225413,1.4154720741
MP,0.0115155267987013,1.4154720741
BH,0.0123730029140434,1.4154720741
AG,0.0125204050080071,1.4154720747
TG,0.0408043823280701,1.4154720747
AT,0.0422194583875978,1.4154720747
RO,0.0120057529516713,1.4154720747
SO,0.0339334369565203,1.4154720747
RS,0.0381323599344171,1.4154720747
MP,0.0116785662669751,1.4154720747
BH,0.0128181979131179,1.4154720747
AG,0.0125744516697418,1.41547207363
TG,0.0169107427839554,1.41547207363
AT,0.0204774165500187,1.41547207363
RO,0.0115662439475714,1.41547207363
SO,0.0240137565565860,1.41547207363
RS,0.0335247036305168,1.41547207363
MP,0.0115190535348422,1.41547207363
BH,0.0124287557565973,1.41547207363
AG,0.0126167055345309,1.41547207370
TG,0.146340404183771,1.41547207370
AT,0.149115156474260,1.41547207370
RO,0.0116028249981785,1.41547207370
SO,0.0921841637253714,1.41547207370
RS,0.0852672622942149,1.41547207370
MP,0.0115973308116827,1.41547207370
BH,0.0124147628314394,1.41547207370
AG,0.0122970229103668,1.41547207376
TG,0.0922922994435905,1.41547207376
AT,0.0975810088757207,1.41547207376
RO,0.0117268189443113,1.41547207376
SO,0.0537162612443725,1.41547207376
RS,0.0508839538014309,1.41547207376
MP,0.0115610843064483,1.41547207376
BH,0.0131046007758941,1.41547207376
AG,0.0128833055925089,1.41547207378
TG,0.0829756435631607,1.41547207378
AT,0.0789443227946624,1.41547207378
RO,0.0114903890802714,1.41547207378
SO,0.0548018299793793,1.41547207378
RS,0.0472982995587004,1.41547207378
MP,0.0115622470959344,1.41547207378
BH,0.0127260057636383,1.41547207378
AG,0.0125086766209885,1.41547207365
TG,0.0675716997103461,1.41547207365
AT,0.0781464988820313,1.41547207365
RO,0.0121972095057567,1.41547207365
SO,0.0435349279070218,1.41547207365
RS,0.0534215582595564,1.41547207365
MP,0.0116070306804810,1.41547207365
BH,0.0124309353324990,1.41547207365
AG,0.0129545293093118,1.41547207369
TG,0.0263195794107276,1.41547207369
AT,0.0358776952603762,1.41547207369
RO,0.0116243049050773,1.41547207369
SO,0.0169197162706368,1.41547207369
RS,0.0179713127250060,1.41547207369
MP,0.0115714424312560,1.41547207369
BH,0.0132012271597199,1.41547207369
AG,0.0131615280847210,1.41547207374
TG,0.0475916081813905,1.41547207374
AT,0.0484436364331558,1.41547207374
RO,0.0119582614355729,1.41547207374
SO,0.0322154685797189,1.41547207374
RS,0.0223663309918059,1.41547207374
MP,0.0115816514462953,1.41547207374
BH,0.0128387576380000,1.41547207374
AG,0.0124138583079950,1.41547207364
TG,0.103748513265834,1.41547207364
AT,0.105929660526548,1.41547207364
RO,0.0118205431643791,1.41547207364
SO,0.0657483275325618,1.41547207364
RS,0.0718190885989290,1.41547207364
MP,0.0114955676466510,1.41547207364
BH,0.0128363157331205,1.41547207364
AG,0.0125741771710836,1.41547207367
TG,0.0588705878111074,1.41547207367
AT,0.0672624203030158,1.41547207367
RO,0.0115917188867677,1.41547207367
SO,0.0327918750841361,1.41547207367
RS,0.0440501066047862,1.41547207367
MP,0.0114869774018346,1.41547207367
BH,0.0130293911230900,1.41547207367
AG,0.0123879810251086,1.41547207373
TG,0.0243651658962299,1.41547207373
AT,0.0282639647151566,1.41547207373
RO,0.0118783011212232,1.41547207373
SO,0.00891124921311866,1.41547207373
RS,0.0135798266633516,1.41547207373
MP,0.0115133421935473,1.41547207373
BH,0.0123517003363377,1.41547207373
AG,0.0124411096563654,1.4154720735
TG,0.0735834027523640,1.4154720735
AT,0.0715943928357606,1.4154720735
RO,0.0116536335942928,1.4154720735
SO,0.0392311085229280,1.4154720735
RS,0.0340818670635911,1.4154720735
MP,0.0115639071321268,1.4154720735
BH,0.0122216505468312,1.4154720735
AG,0.0124434686222429,1.4154720738
TG,0.0906453461963181,1.4154720738
AT,0.0916073795073358,1.4154720738
RO,0.0119850135534180,1.4154720738
SO,0.0568879709122922,1.4154720738
RS,0.0533466172088951,1.4154720738
MP,0.0115678369605358,1.4154720738
BH,0.0130063776866814,1.4154720738
AG,0.0133042397697354,1.4154720744
TG,0.0674790019256962,1.4154720744
AT,0.0659482874114662,1.4154720744
RO,0.0122114006123048,1.4154720744
SO,0.0286228466538543,1.4154720744
RS,0.0239632656986100,1.4154720744
MP,0.0116355211750525,1.4154720744
BH,0.0128945664234096,1.4154720744
AG,0.0110214311534540,1.415472063
TG,0.124018866398336,1.415472063
AT,0.117384380227553,1.415472063
RO,0.0102927848906960,1.415472063
SO,0.0633510887750915,1.415472063
RS,0.0566564400181033,1.415472063
MP,0.0100275633118759,1.415472063
BH,0.0113455418222391,1.415472063
AG,0.0114381160561216,1.415472067
TG,0.0428431793470164,1.415472067
AT,0.0334952564450514,1.415472067
RO,0.0114790482344171,1.415472067
SO,0.0261579949277303,1.415472067
RS,0.0257067856512238,1.415472067
MP,0.0106966457159459,1.415472067
BH,0.0113469827738629,1.415472067
AG,0.0125435091560918,1.415472074
TG,0.0302352424076231,1.415472074
AT,0.0316228667869079,1.415472074
RO,0.0121012791084916,1.415472074
SO,0.0224668032593649,1.415472074
RS,0.0273113441987007,1.415472074
MP,0.0116604986110035,1.415472074
BH,0.0131651813410114,1.415472074
AG,0.0133439958671798,1.415472079
TG,0.124769498082130,1.415472079
AT,0.120853209319445,1.415472079
RO,0.0129240629533022,1.415472079
SO,0.0792155469887792,1.415472079
RS,0.0719402507714648,1.415472079
MP,0.0122545671212708,1.415472079
BH,0.0132082393198240,1.415472079
AG,0.0129405217780297,1.4154720734
TG,0.0827950247563117,1.4154720734
AT,0.0818573312802230,1.4154720734
RO,0.0115675826006018,1.4154720734
SO,0.0423618452847793,1.4154720734
RS,0.0358341120828101,1.4154720734
MP,0.0114665943835516,1.4154720734
BH,0.0122862159765660,1.4154720734
AG,0.0131342777617067,1.4154720737
TG,0.0234948595933031,1.4154720737
AT,0.0240036857310532,1.4154720737
RO,0.0121145197759804,1.4154720737
SO,0.0133250261944018,1.4154720737
RS,0.0208248344214021,1.4154720737
MP,0.0115623140414576,1.4154720737
BH,0.0126386597200815,1.4154720737
AG,0.0132766645484616,1.4154720745
TG,0.0750726631664819,1.4154720745
AT,0.0850967357318608,1.4154720745
RO,0.0117724011323927,1.4154720745
SO,0.0436248038211273,1.4154720745
RS,0.0465390669189437,1.4154720745
MP,0.0116779957533298,1.4154720745
BH,0.0132148910885735,1.4154720745
AG,0.0121576294576412,1.4154720733
TG,0.0884648871704417,1.4154720733
AT,0.0812698509532880,1.4154720733
RO,0.0114295449331347,1.4154720733
SO,0.0302639899401750,1.4154720733
RS,0.0201651858997457,1.4154720733
MP,0.0114933005235241,1.4154720733
BH,0.0123523995323365,1.4154720733
AG,0.0126982270876128,1.4154720739
TG,0.0993645263646716,1.4154720739
AT,0.109611029429294,1.4154720739
RO,0.0123632524217680,1.4154720739
SO,0.0697595927195059,1.4154720739
RS,0.0699405511387525,1.4154720739
MP,0.0114790796847376,1.4154720739
BH,0.0128472156606147,1.4154720739
AG,0.0128816385280011,1.4154720743
TG,0.0759450492916123,1.4154720743
AT,0.0870468225781214,1.4154720743
RO,0.0123958700768472,1.4154720743
SO,0.0434257087598311,1.4154720743
RS,0.0535808837250908,1.4154720743
MP,0.0116199337782716,1.4154720743
BH,0.0131333861884945,1.4154720743
AG,0.0130830776953312,1.4154720749
TG,0.0583758856324537,1.4154720749
AT,0.0591839143453020,1.4154720749
RO,0.0123486783679646,1.4154720749
SO,0.0414638318033786,1.4154720749
RS,0.0369434960956706,1.4154720749
MP,0.0115951815950654,1.4154720749
BH,0.0126828183810453,1.4154720749
AG,0.0107772118028146,1.415472062
TG,0.0890124532308720,1.415472062
AT,0.0957019910405568,1.415472062
RO,0.0108766522550346,1.415472062
SO,0.0492275807774206,1.415472062
RS,0.0469604307007203,1.415472062
MP,0.00980965709038981,1.415472062
BH,0.0109591866719731,1.415472062
AG,0.0120312723137454,1.415472069
TG,0.0762139330092739,1.415472069
AT,0.0839821267135141,1.415472069
RO,0.0114885179264965,1.415472069
SO,0.0465145613833836,1.415472069
RS,0.0499618793494839,1.415472069
MP,0.0108822619535637,1.415472069
BH,0.0121726321198991,1.415472069
AG,0.0121976575530505,1.415472073
TG,0.0789234130060827,1.415472073
AT,0.0892421459519412,1.415472073
RO,0.0116170008641309,1.415472073
SO,0.0546455662278605,1.415472073
RS,0.0590300775474817,1.415472073
MP,0.0114655771619781,1.415472073
BH,0.0128167948924470,1.415472073
AG,0.121969174119387,1.4154712
TG,0.427961001486423,1.4154712
AT,0.466265097725747,1.4154712
RO,0.110656331190057,1.4154712
SO,0.229863379383936,1.4154712
RS,0.211973739607881,1.4154712
MP,0.110667795155455,1.4154712
BH,0.121685443800966,1.4154712
AG,0.0598420279535702,1.4154716
TG,0.219485654047364,1.4154716
AT,0.220805487115568,1.4154716
RO,0.0547361006468240,1.4154716
SO,0.100538123868027,1.4154716
RS,0.0779598137202357,1.4154716
MP,0.0546082610082563,1.4154716
BH,0.0599503952951268,1.4154716
AG,0.0317932295209096,1.4154722
TG,0.217351698093808,1.4154722
AT,0.209404830314651,1.4154722
RO,0.0294865112043201,1.4154722
SO,0.110961599595975,1.4154722
RS,0.0926707923576398,1.4154722
MP,0.0292175013225930,1.4154722
BH,0.0315922537147023,1.4154722
AG,0.124039525768696,1.4154728
TG,0.341910054901553,1.4154728
AT,0.391028659293063,1.4154728
RO,0.113044829023537,1.4154728
SO,0.171987904602424,1.4154728
RS,0.171310569469264,1.4154728
MP,0.112963273375545,1.4154728
BH,0.124180810797516,1.4154728
AG,0.137121388311424,1.4154711
TG,0.432714024264284,1.4154711
AT,0.482955548974340,1.4154711
RO,0.124632810520322,1.4154711
SO,0.228638298147080,1.4154711
RS,0.221437899082908,1.4154711
MP,0.124570975584783,1.4154711
BH,0.136519842936033,1.4154711
AG,0.0445385271668815,1.4154717
TG,0.186791755242609,1.4154717
AT,0.193109301544419,1.4154717
RO,0.0408622712685189,1.4154717
SO,0.110032266313843,1.4154717
RS,0.0895122337242180,1.4154717
MP,0.0407849651670977,1.4154717
BH,0.0445430417223100,1.4154717
AG,0.0475009146297348,1.4154723
TG,0.109048769656741,1.4154723
AT,0.126921091122510,1.4154723
RO,0.0433186810300914,1.4154723
SO,0.0589927651892532,1.4154723
RS,0.0561386503525402,1.4154723
MP,0.0433260476831581,1.4154723
BH,0.0474357713522788,1.4154723
AG,0.139424709702490,1.4154729
TG,0.379548424139545,1.4154729
AT,0.428343514182199,1.4154729
RO,0.127021312150511,1.4154729
SO,0.177810412296791,1.4154729
RS,0.184515766868128,1.4154729
MP,0.127029392707893,1.4154729
BH,0.139832973428483,1.4154729
AG,1.22588180921219,1.415464
TG,3.98547075460573,1.415464
AT,4.40528361162566,1.415464
RO,1.11677470923322,1.415464
SO,2.04853063507233,1.415464
RS,1.94838127010381,1.415464
MP,1.11677500234544,1.415464
BH,1.22658775450558,1.415464
AG,0.458450434162293,1.415469
TG,1.45007945489478,1.415469
AT,1.63964028245882,1.415469
RO,0.417111688090437,1.415469
SO,0.753201565916340,1.415469
RS,0.753080504521292,1.415469
MP,0.417142231305285,1.415469
BH,0.457928615580107,1.415469
AG,0.461579227439442,1.415475
TG,1.47079219837838,1.415475
AT,1.60908805853696,1.415475
RO,0.419881118469945,1.415475
SO,0.735282395979144,1.415475
RS,0.681209280473138,1.415475
MP,0.419753199070896,1.415475
BH,0.461236172332944,1.415475
AG,0.144044099482542,1.41547293
TG,0.429874802138687,1.41547293
AT,0.483114994911644,1.41547293
RO,0.131139874580546,1.41547293
SO,0.217664816249804,1.41547293
RS,0.218420951993063,1.41547293
MP,0.131266990182528,1.41547293
BH,0.143756525765172,1.41547293
AG,0.00112425001063738,1.41547200
TG,0.0503354769061556,1.41547200
AT,0.0495535922644664,1.41547200
RO,0.00203529543221384,1.41547200
SO,0.0347267502378759,1.41547200
RS,0.0346288672898146,1.41547200
MP,0.00126426919916155,1.41547200
BH,0.00149852811987596,1.41547200
AG,0.00711515415928134,1.41547204
TG,0.0941274353102332,1.41547204
AT,0.0912402680298723,1.41547204
RO,0.00689300933260467,1.41547204
SO,0.0608531820275832,1.41547204
RS,0.0588799552613166,1.41547204
MP,0.00672229318256864,1.41547204
BH,0.00766769604559616,1.41547204
AG,0.0155626245411644,1.41547209
TG,0.0942972939241664,1.41547209
AT,0.0952811257406433,1.41547209
RO,0.0137478684613174,1.41547209
SO,0.0696531829752106,1.41547209
RS,0.0618141643141371,1.41547209
MP,0.0137475982777969,1.41547209
BH,0.0150318492983206,1.41547209
AG,0.145692957929705,1.41547294
TG,0.483242637714167,1.41547294
AT,0.521136131567038,1.41547294
RO,0.132594183799834,1.41547294
SO,0.253733215793694,1.41547294
RS,0.223747507575349,1.41547294
MP,0.132558018040152,1.41547294
BH,0.145325398829714,1.41547294
AG,0.153024729707381,1.41547299
TG,0.471155377179259,1.41547299
AT,0.535388509568890,1.41547299
RO,0.139611987610921,1.41547299
SO,0.234219042120139,1.41547299
RS,0.246341747055083,1.41547299
MP,0.139503230569946,1.41547299
BH,0.153194789450842,1.41547299
AG,0.0108287263753918,1.41547206
TG,0.0479986009948114,1.41547206
AT,0.0484685551869175,1.41547206
RO,0.00984168761231952,1.41547206
SO,0.0333124930953047,1.41547206
RS,0.0380962989358263,1.41547206
MP,0.00952693484000196,1.41547206
BH,0.0108888439167827,1.41547206
AG,0.151643880110353,1.4154710
TG,0.445929831543266,1.4154710
AT,0.508033011499529,1.4154710
RO,0.138473673992582,1.4154710
SO,0.229791575680001,1.4154710
RS,0.233920186412218,1.4154710
MP,0.138455040175699,1.4154710
BH,0.152041219058155,1.4154710
AG,0.0161138828053830,1.4154721
TG,0.0900197222021269,1.4154721
AT,0.0866920778872626,1.4154721
RO,0.0159070905402592,1.4154721
SO,0.0547535007343657,1.4154721
RS,0.0471428597193358,1.4154721
MP,0.0150273540678871,1.4154721
BH,0.0163716115928444,1.4154721
AG,0.108558771942041,1.4154727
TG,0.345862374105648,1.4154727
AT,0.378362294839432,1.4154727
RO,0.0989984258374169,1.4154727
SO,0.157588140641270,1.4154727
RS,0.159656192339747,1.4154727
MP,0.0989385012481869,1.4154727
BH,0.108426528894089,1.4154727
AG,1.07323078508954,1.415465
TG,3.60196563330758,1.415465
AT,3.96134150383873,1.415465
RO,0.977141460326672,1.415465
SO,1.86298327063174,1.415465
RS,1.75381982135739,1.415465
MP,0.977167576703520,1.415465
BH,1.07320570529493,1.415465
AG,0.919893286487971,1.415466
TG,3.05362924635326,1.415466
AT,3.36008253504593,1.415466
RO,0.837674755963227,1.415466
SO,1.55292531554702,1.415466
RS,1.47135840219505,1.415466
MP,0.837758217505596,1.415466
BH,0.919765793741893,1.415466
AG,0.00147145197470180,1.415472
TG,0.0254936952184525,1.415472
AT,0.0255777348494178,1.415472
RO,0.00472765882327295,1.415472
SO,0.0205819691809977,1.415472
RS,0.0224663388265464,1.415472
MP,0.00136797398179000,1.415472
BH,0.00188614653380912,1.415472
AG,0.923034623223501,1.415478
TG,3.10245237445717,1.415478
AT,3.40892303157958,1.415478
RO,0.840369092370530,1.415478
SO,1.59036298298642,1.415478
RS,1.50560943810688,1.415478
MP,0.840343759315338,1.415478
BH,0.922617276211951,1.415478
AG,1.68549794865289,1.415461
TG,5.56965533529566,1.415461
AT,6.11492384195176,1.415461
RO,1.53520325466048,1.415461
SO,2.82968679994126,1.415461
RS,2.66941454839036,1.415461
MP,1.53518564810744,1.415461
BH,1.68582461544763,1.415461
AG,0.611636354272940,1.415468
TG,2.01598752508312,1.415468
AT,2.23463707157744,1.415468
RO,0.556690592477432,1.415468
SO,1.02962448902483,1.415468
RS,0.997344930714911,1.415468
MP,0.556667382904566,1.415468
BH,0.610817873095685,1.415468
AG,0.613819276232282,1.415476
TG,1.94434609611444,1.415476
AT,2.15695836808426,1.415476
RO,0.559369564973964,1.415476
SO,0.980239461022113,1.415476
RS,0.943072519242584,1.415476
MP,0.559253437021874,1.415476
BH,0.614049173013659,1.415476
AG,0.0904480747823114,1.4154714
TG,0.276630504856179,1.4154714
AT,0.311325454556861,1.4154714
RO,0.0826797523401266,1.4154714
SO,0.146296683067215,1.4154714
RS,0.140416850578761,1.4154714
MP,0.0827106337315990,1.4154714
BH,0.0912119488293048,1.4154714
AG,0.0140793952105849,1.4154719
TG,0.143547819442773,1.4154719
AT,0.145885235539004,1.4154719
RO,0.0127218808620290,1.4154719
SO,0.0790024745183253,1.4154719
RS,0.0731875802050052,1.4154719
MP,0.0126905659398406,1.4154719
BH,0.0139097814729746,1.4154719
AG,0.0779427411927467,1.4154725
TG,0.207419857247711,1.4154725
AT,0.229161084011736,1.4154725
RO,0.0711179066257261,1.4154725
SO,0.107406670125400,1.4154725
RS,0.0967638920874925,1.4154725
MP,0.0710531144374894,1.4154725
BH,0.0782014205658618,1.4154725
AG,0.106073367420820,1.4154713
TG,0.321278364396279,1.4154713
AT,0.369196001743490,1.4154713
RO,0.0965310426396888,1.4154713
SO,0.160928402879863,1.4154713
RS,0.166574975174887,1.4154713
MP,0.0965068848239227,1.4154713
BH,0.106056855342874,1.4154713
AG,0.0289308481953320,1.4154718
TG,0.166809383978516,1.4154718
AT,0.165517255735208,1.4154718
RO,0.0270379486431221,1.4154718
SO,0.0965815675150241,1.4154718
RS,0.0839750446115737,1.4154718
MP,0.0266964435814790,1.4154718
BH,0.0290839748370375,1.4154718
AG,0.0629164446043374,1.4154724
TG,0.257988810047523,1.4154724
AT,0.280876085468280,1.4154724
RO,0.0570143681268275,1.4154724
SO,0.128954660124727,1.4154724
RS,0.125065927421374,1.4154724
MP,0.0570891802337378,1.4154724
BH,0.0624031339215760,1.4154724
AG,1.83911633693215,1.415460
TG,5.99462270392365,1.415460
AT,6.61014735368331,1.415460
RO,1.67462289123726,1.415460
SO,3.05508151831005,1.415460
RS,2.89553964158972,1.415460
MP,1.67463798753264,1.415460
BH,1.83907162806885,1.415460
AG,0.151921927050079,1.415471
TG,0.532522341865065,1.415471
AT,0.568431698136276,1.415471
RO,0.138288688373097,1.415471
SO,0.261508559155297,1.415471
RS,0.234647648622026,1.415471
MP,0.138197317633781,1.415471
BH,0.151411599317976,1.415471
AG,0.767088294325768,1.415477
TG,2.59551959596624,1.415477
AT,2.83125104291423,1.415477
RO,0.698879619391677,1.415477
SO,1.33316273008230,1.415477
RS,1.23313407678718,1.415477
MP,0.698781635325554,1.415477
BH,0.767314826549391,1.415477
AG,0.0756750513572766,1.4154715
TG,0.280155187899462,1.4154715
AT,0.312437729072678,1.4154715
RO,0.0687475458501206,1.4154715
SO,0.148087015669802,1.4154715
RS,0.145431819053845,1.4154715
MP,0.0687559200081132,1.4154715
BH,0.0751542838454026,1.4154715
AG,0.00147145197470180,1.4154720
TG,0.0254936952184525,1.4154720
AT,0.0255777348494178,1.4154720
RO,0.00472765882327295,1.4154720
SO,0.0205819691809977,1.4154720
RS,0.0224663388265464,1.4154720
MP,0.00136797398179000,1.4154720
BH,0.00188614653380912,1.4154720
AG,0.0935049877478723,1.4154726
TG,0.310984788140774,1.4154726
AT,0.330167402498213,1.4154726
RO,0.0852615108474080,1.4154726
SO,0.163824052777409,1.4154726
RS,0.137159578665462,1.4154726
MP,0.0850584309387589,1.4154726
BH,0.0937918090283274,1.4154726
AG,1.53197046497264,1.415462
TG,4.95718631000435,1.415462
AT,5.47296548154889,1.415462
RO,1.39571987873597,1.415462
SO,2.53753883554378,1.415462
RS,2.40665707536979,1.415462
MP,1.39565960752437,1.415462
BH,1.53281437921178,1.415462
AG,0.304708002057377,1.415470
TG,0.956528579183089,1.415470
AT,1.05324284289868,1.415470
RO,0.277722474563517,1.415470
SO,0.478827277997042,1.415470
RS,0.455036201964470,1.415470
MP,0.277634899526526,1.415470
BH,0.304810549799679,1.415470
AG,0.154449011732154,1.415473
TG,0.439574141018415,1.415473
AT,0.495562710570713,1.415473
RO,0.140861788656723,1.415473
SO,0.219941811286481,1.415473
RS,0.214143100197721,1.415473
MP,0.140765190153584,1.415473
BH,0.154122440149726,1.415473
AG,1.07645704563783,1.415479
TG,3.50734578001853,1.415479
AT,3.87666102956622,1.415479
RO,0.979885810439443,1.415479
SO,1.78990833320254,1.415479
RS,1.70705100636065,1.415479
MP,0.979795615424639,1.415479
BH,1.07611948953130,1.415479
AG,1.37954171787099,1.415463
TG,4.51375924119169,1.415463
AT,4.97028188105925,1.415463
RO,1.25624530141574,1.415463
SO,2.30107977891269,1.415463
RS,2.17369059002909,1.415463
MP,1.25626209867300,1.415463
BH,1.37917445467042,1.415463
AG,0.766247824018535,1.415467
TG,2.57641527878116,1.415467
AT,2.79978033507659,1.415467
RO,0.698293162386289,1.415467
SO,1.29851055431603,1.415467
RS,1.20375464461704,1.415467
MP,0.698176195866608,1.415467
BH,0.766386960049110,1.415467
AG,0.307755480732945,1.415474
TG,1.06514769767393,1.415474
AT,1.16349874111920,1.415474
RO,0.280373599412345,1.415474
SO,0.540878310934971,1.415474
RS,0.511508786845328,1.415474
MP,0.280396371503729,1.415474
BH,0.307583957340272,1.415474
